ride_id,distance_km,duration_min,booking_time,hours,day_of_week,months,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,weather,traffic_level,available_drivers,area_demand,vehicle_types,user_rating,user_previous_rides,base_price,constrained_price
R006463,5.8,30.0,2025-02-25 22:11:58.337967,22,1,2,21.06784655121915,105.76700077278885,20.990098038301518,105.79016028682638,rainy,3,25,53,7_seater_car,4.5,0,174000.0,211000.0
R006464,4.2,20.0,2025-03-11 08:11:39.337967,8,1,3,20.989812120641826,105.82222998454225,21.037014096037407,105.82685257466252,sunny,6,20,55,4_seater_car,4.9,14,84000.0,113000.0
R006465,1.6,7.0,2025-03-04 07:42:54.337967,7,1,3,21.075956829806373,105.7982432819717,21.018282828960498,105.82177163554044,sunny,9,25,64,7_seater_car,5.0,1,48000.0,67000.0
R006466,4.4,23.0,2025-02-27 03:02:17.337967,3,3,2,21.007172621698647,105.81056251937062,21.000718789223868,105.80529957458161,heavy_rain,5,21,32,7_seater_car,4.2,64,132000.0,188000.0
R006467,6.6,32.0,2025-02-13 14:01:09.337967,14,3,2,21.016262350525473,105.80341740649749,21.070843312084413,105.80223476938112,sunny,6,23,30,motorbike,4.3,27,66000.0,63000.0
R006468,7.2,38.0,2025-02-22 14:49:33.337967,14,5,2,21.006681998337303,105.82385062524388,21.073434107441113,105.77847531490445,rainy,1,13,43,motorbike,4.9,0,72000.0,98000.0
R006469,8.6,43.0,2025-02-12 11:51:06.337967,11,2,2,21.03828792625252,105.82217248556132,21.048281484346987,105.76169563285612,heavy_rain,5,26,27,motorbike,4.1,13,86000.0,129000.0
R006470,3.2,15.0,2025-03-08 00:59:06.337967,0,5,3,21.07983344055543,105.75419607124412,21.060923707082683,105.7516963409815,sunny,5,14,88,motorbike,4.9,57,32000.0,41000.0
R006471,3.7,17.0,2025-03-10 18:10:41.337967,18,0,3,21.008520227363725,105.79560866600855,21.024262874688404,105.76802291425506,sunny,8,17,38,motorbike,5.0,32,37000.0,46000.0
R006472,4.2,21.0,2025-02-26 18:55:48.337967,18,2,2,21.029684578367043,105.83342126931778,21.073211847186663,105.8333238970732,sunny,6,28,67,4_seater_car,4.3,6,84000.0,109000.0
R006473,6.4,27.0,2025-02-21 00:15:49.337967,0,4,2,21.05741532594504,105.7821653220072,21.036454445639652,105.79553757076016,sunny,4,23,72,4_seater_car,4.3,22,128000.0,135000.0
R006474,3.9,18.0,2025-03-03 08:14:00.337967,8,0,3,20.985127984458895,105.78687109675758,21.00539309311909,105.76976801648993,sunny,7,15,56,4_seater_car,4.3,29,78000.0,109000.0
R006475,5.8,23.0,2025-03-05 08:09:44.337967,8,2,3,21.068791819315233,105.78214692139623,21.03609879920967,105.75992079907965,sunny,8,17,41,motorbike,5.0,20,58000.0,78000.0
R006476,3.7,19.0,2025-03-02 07:29:16.337967,7,6,3,21.058600042640176,105.75416127344741,21.013055270947362,105.78144145676174,sunny,9,21,55,motorbike,5.0,45,37000.0,49000.0
R006477,3.1,16.0,2025-02-19 08:05:26.337967,8,2,2,20.990422486013777,105.76453827934269,21.01524935993907,105.8475338021148,sunny,8,24,32,motorbike,4.6,5,31000.0,40000.0
R006478,7.8,35.0,2025-02-24 07:44:38.337967,7,0,2,21.039729123200075,105.80189035890747,21.0058749929316,105.81739657617014,sunny,9,12,31,motorbike,4.1,27,78000.0,104000.0
R006479,5.2,23.0,2025-02-13 09:36:55.337967,9,3,2,21.077204016849123,105.77627981864856,21.00212112443808,105.84623151298722,heavy_rain,9,22,82,motorbike,4.2,18,52000.0,121000.0
R006480,6.5,34.0,2025-03-09 07:01:09.337967,7,6,3,21.066591215415784,105.79176174677143,21.03371267632168,105.83370407789815,rainy,8,17,28,4_seater_car,4.7,67,130000.0,181000.0
R006481,4.0,18.0,2025-02-11 11:54:44.337967,11,1,2,21.022764764207015,105.8293778221401,21.006454695246866,105.78003162065023,sunny,4,14,22,7_seater_car,3.4,23,120000.0,114000.0
R006482,6.7,34.0,2025-02-25 14:29:15.337967,14,1,2,21.032154496976283,105.7714146221258,21.063556554692315,105.75916432950248,rainy,5,23,60,motorbike,3.7,11,67000.0,85000.0
R006483,2.6,12.0,2025-02-23 07:14:16.337967,7,6,2,21.002661105408002,105.82231542701737,21.031842593775124,105.75282750634396,sunny,5,14,43,motorbike,4.3,2,26000.0,36000.0
R006484,2.9,13.0,2025-03-11 05:18:30.337967,5,1,3,21.025275500664243,105.76605351481352,21.023280301652825,105.81274882862002,sunny,5,14,69,4_seater_car,5.0,20,58000.0,75000.0
R006485,7.2,37.0,2025-02-26 20:50:58.337967,20,2,2,21.00056642136147,105.79034014057942,21.00307675035075,105.7888219366274,sunny,6,20,1,4_seater_car,4.2,63,144000.0,137000.0
R006486,4.3,21.0,2025-03-05 06:26:02.337967,6,2,3,20.993795123000446,105.80382174051076,21.00124295728742,105.83337877855398,rainy,4,21,48,motorbike,3.6,8,43000.0,53000.0
R006487,4.0,23.0,2025-03-06 23:58:51.337967,23,3,3,21.051088145557106,105.75296306828213,21.047681225863066,105.75108919233539,sunny,4,19,29,4_seater_car,4.8,21,80000.0,76000.0
R006488,2.8,13.0,2025-02-10 10:32:10.337967,10,0,2,20.987351189096838,105.84433407166028,21.052650364765633,105.79492326881973,sunny,5,13,19,4_seater_car,5.0,30,56000.0,53000.0
R006489,6.7,28.0,2025-02-15 19:39:37.337967,19,5,2,21.03982059366865,105.75192004081288,21.003216554124606,105.78953171381161,rainy,7,26,31,4_seater_car,4.5,41,134000.0,191000.0
R006490,11.4,55.0,2025-03-11 19:25:49.337967,19,1,3,21.030060828864126,105.84131590169703,21.073164128858902,105.83990171527441,heavy_rain,10,22,29,motorbike,4.1,29,114000.0,221000.0
R006491,6.1,31.0,2025-03-05 14:28:55.337967,14,2,3,21.01142408698418,105.752200262942,21.005684482158994,105.78418165642651,sunny,3,23,44,motorbike,4.2,10,61000.0,61000.0
R006492,3.6,17.0,2025-02-16 02:40:23.337967,2,6,2,20.998125603796876,105.84732635212029,21.067664922735645,105.78273739789138,sunny,2,15,41,7_seater_car,4.0,0,108000.0,116000.0
R006493,9.0,53.0,2025-02-16 20:48:15.337967,20,6,2,20.995863011056233,105.79396464098444,21.077768820174903,105.83424268934597,heavy_rain,5,17,58,4_seater_car,5.0,17,180000.0,308000.0
R006494,5.4,29.0,2025-02-20 02:52:20.337967,2,3,2,21.049008538902246,105.78653037969633,20.9841499765172,105.82805026204774,sunny,3,12,20,motorbike,4.0,16,54000.0,54000.0
R006495,3.6,16.0,2025-03-09 08:59:15.337967,8,6,3,21.03734899457358,105.76223725798495,20.99265053929123,105.77658720906499,sunny,7,16,59,luxury_car,4.6,10,216000.0,316000.0
R006496,8.5,41.0,2025-02-25 06:13:39.337967,6,1,2,21.045984547468276,105.79759901095818,20.994278867168006,105.837662901782,heavy_rain,4,13,64,motorbike,4.3,20,85000.0,165000.0
R006497,4.1,17.0,2025-02-16 12:30:43.337967,12,6,2,21.066232123349536,105.77616424079845,21.007123430184624,105.79174154840305,rainy,5,16,66,motorbike,5.0,0,41000.0,60000.0
R006498,2.2,12.0,2025-02-26 01:07:00.337967,1,2,2,21.000154034909542,105.81340744593858,21.00154681073073,105.77995195356803,sunny,3,32,60,luxury_car,4.5,47,132000.0,125000.0
R006499,3.8,17.0,2025-02-11 05:27:26.337967,5,1,2,20.993507097383276,105.84078535606666,21.008550963491526,105.76886884243963,rainy,3,33,55,7_seater_car,4.2,7,114000.0,137000.0
R006500,5.8,28.0,2025-02-16 09:06:47.337967,9,6,2,21.024398004230665,105.76540857882061,20.997936519012686,105.80604831403569,rainy,8,18,42,4_seater_car,5.0,2,116000.0,185000.0
R006501,3.1,15.0,2025-02-21 15:32:22.337967,15,4,2,21.007186968295084,105.82660892264731,21.02620759206935,105.79130713008136,sunny,4,17,66,4_seater_car,4.1,4,62000.0,74000.0
R006502,1.8,8.0,2025-02-26 10:44:08.337967,10,2,2,21.027417657395755,105.82779787841085,20.980931335921586,105.75845454386318,sunny,4,24,64,motorbike,4.7,18,18000.0,19000.0
R006503,9.3,49.0,2025-02-24 03:24:38.337967,3,0,2,21.029395654454888,105.80809246238307,20.98610300550961,105.80491062093672,sunny,4,18,45,4_seater_car,4.3,30,186000.0,186000.0
R006504,20.0,87.0,2025-03-02 16:30:08.337967,16,6,3,21.018716281830127,105.80242219224272,20.992048386260286,105.83418981017866,rainy,3,26,31,4_seater_car,4.2,3,400000.0,480000.0
R006505,3.5,16.0,2025-02-20 19:19:50.337967,19,3,2,21.00596189723743,105.77138663380545,21.076023268869893,105.77269486106749,rainy,6,19,37,motorbike,3.9,22,35000.0,50000.0
R006506,3.3,17.0,2025-03-06 17:46:35.337967,17,3,3,21.0740663401995,105.77548542158932,21.03452439749352,105.82487667476738,sunny,9,25,30,4_seater_car,4.2,3,66000.0,87000.0
R006507,2.3,10.0,2025-03-10 20:08:12.337967,20,0,3,21.00288188268117,105.81363279280099,21.079443890472433,105.82888921574332,rainy,4,26,37,motorbike,4.6,25,23000.0,26000.0
R006508,3.0,17.0,2025-02-13 05:28:32.337967,5,3,2,20.987791337908195,105.80033291615158,21.0782412351987,105.8211627851336,rainy,3,16,60,motorbike,3.9,23,30000.0,40000.0
R006509,2.1,9.0,2025-03-08 00:27:11.337967,0,5,3,20.98801236112654,105.82610114576958,20.986417503400155,105.77852230956968,sunny,3,18,64,motorbike,4.9,39,21000.0,23000.0
R006510,2.3,10.0,2025-02-23 19:40:05.337967,19,6,2,21.02879888533992,105.77606890963536,20.982802218966306,105.79392489631829,rainy,8,20,45,7_seater_car,4.6,22,69000.0,104000.0
R006511,4.5,22.0,2025-02-25 09:36:48.337967,9,1,2,21.054168867585325,105.78251050155777,21.038738134285627,105.78004736267854,rainy,5,27,45,4_seater_car,3.9,1,90000.0,135000.0
R006512,2.0,11.0,2025-02-20 08:56:34.337967,8,3,2,21.078713212447227,105.82261659362848,20.99099284794908,105.80962336245801,sunny,6,27,42,7_seater_car,4.6,37,60000.0,71000.0
R006513,2.2,11.0,2025-02-25 20:19:44.337967,20,1,2,21.019961224940968,105.82520641326933,21.007903119302842,105.84266786059676,heavy_rain,6,20,34,7_seater_car,4.7,21,66000.0,94000.0
R006514,5.0,27.0,2025-02-17 09:04:59.337967,9,0,2,20.99230235841805,105.77920696273108,20.984955361362623,105.79284724043247,sunny,9,17,37,motorbike,4.7,4,50000.0,67000.0
R006515,3.3,14.0,2025-03-01 09:39:02.337967,9,5,3,20.98889999493683,105.8287464130442,20.98946333186898,105.81937257875052,sunny,9,21,74,motorbike,4.5,56,33000.0,45000.0
R006516,5.4,25.0,2025-02-12 17:37:22.337967,17,2,2,21.05107472537317,105.7840989055224,21.047000250750237,105.78228055900385,rainy,7,19,44,motorbike,4.8,42,54000.0,79000.0
R006517,3.8,18.0,2025-03-04 10:01:09.337967,10,1,3,21.012524519682533,105.79737370803791,21.011637650522168,105.77176858071378,rainy,0,22,48,motorbike,4.2,11,38000.0,46000.0
R006518,4.1,17.0,2025-02-23 09:03:21.337967,9,6,2,20.989888339313072,105.78492210360874,21.037913627261126,105.80339820842237,heavy_rain,7,19,11,motorbike,4.3,17,41000.0,77000.0
R006519,6.6,27.0,2025-02-11 00:08:22.337967,0,1,2,20.991636042488278,105.8276950529471,21.042290126416628,105.78746457851763,sunny,6,8,36,7_seater_car,4.2,22,198000.0,235000.0
R006520,3.4,16.0,2025-02-13 19:24:44.337967,19,3,2,21.06403635713418,105.80094850212936,21.000808759615406,105.84210029090916,sunny,6,19,37,7_seater_car,4.0,37,102000.0,121000.0
R006521,6.4,36.0,2025-02-19 09:52:55.337967,9,2,2,21.00815018667105,105.77176589502167,21.007849353099683,105.78225462695258,sunny,6,18,62,motorbike,4.5,8,64000.0,92000.0
R006522,3.6,18.0,2025-02-25 14:15:41.337967,14,1,2,21.01234098057087,105.80031731329184,21.04054633248238,105.77564989597396,heavy_rain,4,19,64,4_seater_car,5.0,22,72000.0,117000.0
R006523,3.0,13.0,2025-03-10 18:48:58.337967,18,0,3,21.023736540122794,105.818042747443,21.025182333417103,105.80685970457725,sunny,8,20,67,luxury_car,3.9,24,180000.0,250000.0
R006524,2.6,10.0,2025-02-16 16:51:40.337967,16,6,2,20.985686152990045,105.83042364916399,21.02029598172553,105.8347341112621,rainy,3,13,27,4_seater_car,5.0,9,52000.0,63000.0
R006525,2.0,9.0,2025-02-21 23:18:34.337967,23,4,2,21.0232351907361,105.80928240486871,20.992240136392983,105.80078903991172,sunny,5,23,69,4_seater_car,3.8,11,40000.0,44000.0
R006526,2.4,11.0,2025-02-21 19:39:14.337967,19,4,2,21.012183210001858,105.77545730491302,21.07123296379928,105.7883380331593,sunny,8,15,43,motorbike,4.7,11,24000.0,34000.0
R006527,1.8,9.0,2025-03-04 20:31:04.337967,20,1,3,21.01612084473906,105.7971936989446,21.07730839147744,105.77137693397486,sunny,4,11,34,motorbike,5.0,10,18000.0,20000.0
R006528,2.7,13.0,2025-02-24 11:46:10.337967,11,0,2,20.99407086522726,105.80299981528161,21.03766965629327,105.76650736951157,heavy_rain,5,23,54,motorbike,5.0,15,27000.0,42000.0
R006529,6.8,35.0,2025-03-04 18:01:24.337967,18,1,3,21.030161330077725,105.75755956052994,21.070758593200253,105.84971071496429,sunny,8,21,73,7_seater_car,4.9,0,204000.0,301000.0
R006530,4.5,23.0,2025-03-09 09:33:31.337967,9,6,3,21.07725812294401,105.80736969318437,21.073266378184613,105.80680530558328,sunny,9,9,57,motorbike,5.0,116,45000.0,77000.0
R006531,3.7,18.0,2025-02-28 22:04:06.337967,22,4,2,21.072808497453817,105.79259690111535,21.078055872790394,105.8468678420081,sunny,5,12,27,motorbike,4.4,7,37000.0,38000.0
R006532,3.2,15.0,2025-02-11 22:01:00.337967,22,1,2,21.07325468930248,105.80279413776076,21.055294674869828,105.76512912060251,heavy_rain,3,13,59,motorbike,4.9,15,32000.0,60000.0
R006533,4.3,21.0,2025-03-08 14:56:14.337967,14,5,3,20.995553633668845,105.83676802102487,21.005369343615076,105.83085020670565,rainy,4,12,70,motorbike,4.5,6,43000.0,71000.0
R006534,4.5,18.0,2025-02-28 17:17:10.337967,17,4,2,20.981604881188943,105.79393137290329,21.014461626491514,105.81232795097561,heavy_rain,7,15,33,4_seater_car,4.4,55,90000.0,164000.0
R006535,2.6,13.0,2025-03-01 18:59:34.337967,18,5,3,21.07687507776797,105.76974231058226,21.062304877983035,105.80112251177795,sunny,8,21,53,4_seater_car,4.4,73,52000.0,67000.0
R006536,5.7,33.0,2025-03-06 04:54:28.337967,4,3,3,20.986542731079787,105.83701919636623,21.06349121806279,105.77766506187363,sunny,4,23,45,motorbike,4.5,78,57000.0,51000.0
R006537,3.8,18.0,2025-02-27 17:08:45.337967,17,3,2,20.98790982957601,105.78792304154905,21.020316541133077,105.83397869486896,sunny,8,16,55,4_seater_car,4.7,11,76000.0,112000.0
R006538,5.2,23.0,2025-02-11 04:46:07.337967,4,1,2,20.981129410535342,105.8012566779766,21.009802630267657,105.81174402679741,rainy,4,11,30,motorbike,3.7,18,52000.0,67000.0
R006539,4.4,21.0,2025-02-10 19:51:39.337967,19,0,2,20.986572800447487,105.793281567068,21.05978187787897,105.77059702568994,sunny,6,19,36,motorbike,5.0,34,44000.0,52000.0
R006540,2.2,10.0,2025-03-02 08:33:44.337967,8,6,3,21.038949637217627,105.7919778138989,21.026182072784316,105.78770498748204,rainy,8,21,61,4_seater_car,4.5,3,44000.0,74000.0
R006541,8.6,41.0,2025-02-25 01:24:48.337967,1,1,2,21.008837107825627,105.76327156873222,21.0077182502358,105.8490164251662,sunny,6,16,60,7_seater_car,3.9,9,258000.0,303000.0
R006542,4.5,21.0,2025-03-01 09:56:43.337967,9,5,3,21.074800697827722,105.7542447429933,20.99265144747121,105.83446652138669,rainy,7,13,61,4_seater_car,4.7,7,90000.0,171000.0
R006543,3.7,15.0,2025-02-27 03:34:55.337967,3,3,2,20.997599057472303,105.7895412515638,20.988998035005235,105.75702747149973,sunny,2,20,64,motorbike,5.0,13,37000.0,41000.0
R006544,6.0,29.0,2025-02-16 07:37:31.337967,7,6,2,21.04140468908538,105.83183852955497,20.99669927192662,105.80767014917366,rainy,7,13,43,4_seater_car,3.9,31,120000.0,193000.0
R006545,2.5,15.0,2025-02-19 18:42:10.337967,18,2,2,21.00507217097738,105.81198323507472,20.997485080319866,105.7822186582484,rainy,7,8,78,motorbike,4.9,19,25000.0,56000.0
R006546,2.0,8.0,2025-03-01 14:15:03.337967,14,5,3,21.038068957986248,105.75426047862311,21.02420182151961,105.7803795799228,sunny,3,13,31,4_seater_car,4.2,2,40000.0,42000.0
R006547,5.9,32.0,2025-03-06 03:05:39.337967,3,3,3,20.989351808772923,105.76101275402509,21.01426621234713,105.76227937043824,heavy_rain,4,15,60,luxury_car,4.5,4,354000.0,637000.0
R006548,8.0,40.0,2025-02-25 04:16:16.337967,4,1,2,21.047225294097583,105.76327092318341,21.002405791911475,105.7905396848532,rainy,2,25,57,luxury_car,4.6,2,480000.0,592000.0
R006549,5.2,23.0,2025-02-15 08:57:55.337967,8,5,2,21.013483088732702,105.82251821907826,21.017948495923164,105.81349863209367,sunny,8,14,53,7_seater_car,4.4,4,156000.0,237000.0
R006550,6.7,28.0,2025-02-13 18:23:17.337967,18,3,2,21.03225342038878,105.77484096661794,21.076712766860854,105.82210320388866,rainy,7,15,69,motorbike,4.3,0,67000.0,127000.0
R006551,2.4,12.0,2025-02-22 19:53:06.337967,19,5,2,21.007472081199555,105.8094326335592,20.99533887711365,105.83660170816661,sunny,8,19,70,4_seater_car,4.7,42,48000.0,69000.0
R006552,3.7,18.0,2025-03-03 08:51:53.337967,8,0,3,21.01317200396446,105.84222393934324,21.01850780839546,105.75376687682484,sunny,7,19,62,motorbike,3.8,37,37000.0,49000.0
R006553,3.2,13.0,2025-02-13 03:48:10.337967,3,3,2,21.012207363316794,105.82726443753691,21.04208947095136,105.82919460366728,sunny,5,12,42,7_seater_car,4.3,16,96000.0,110000.0
R006554,7.5,40.0,2025-02-17 00:13:30.337967,0,0,2,21.061640843392134,105.75863390058255,20.99127235585478,105.75985480393594,sunny,4,18,79,4_seater_car,3.6,29,150000.0,177000.0
R006555,5.7,26.0,2025-03-06 14:14:47.337967,14,3,3,21.01042830443974,105.80052731699055,21.04081733115475,105.7841927809748,rainy,5,26,41,4_seater_car,4.2,186,114000.0,130000.0
R006556,7.5,38.0,2025-02-26 14:19:27.337967,14,2,2,20.995481451168764,105.77822390725434,20.99438109559987,105.8143192217682,sunny,3,21,51,motorbike,4.0,17,75000.0,78000.0
R006557,3.3,17.0,2025-02-17 10:30:58.337967,10,0,2,21.034776164655767,105.76584792116942,21.02834816343586,105.80723099505467,sunny,4,23,65,motorbike,4.2,19,33000.0,36000.0
R006558,2.5,13.0,2025-02-18 00:08:22.337967,0,1,2,21.007298737093464,105.7681471012025,21.06446730619344,105.78077808752728,rainy,5,22,42,motorbike,4.5,39,25000.0,28000.0
R006559,8.7,38.0,2025-03-08 12:55:04.337967,12,5,3,21.02162160762122,105.84955787455468,21.024577856509417,105.78794380344192,rainy,4,15,48,4_seater_car,4.8,15,174000.0,234000.0
R006560,4.5,27.0,2025-02-28 09:02:54.337967,9,4,2,21.0742179807284,105.80666900346917,20.992173622951686,105.84684437151549,sunny,5,23,23,7_seater_car,5.0,1,135000.0,169000.0
R006561,7.6,33.0,2025-02-23 00:45:50.337967,0,6,2,21.07750611268096,105.82870640342405,20.994512687364644,105.78580790001143,rainy,5,16,58,7_seater_car,4.6,8,228000.0,318000.0
R006562,4.3,23.0,2025-02-18 08:31:46.337967,8,1,2,20.992770090426646,105.75379319537475,21.03406067130006,105.81796180798489,sunny,8,15,74,motorbike,3.7,25,43000.0,68000.0
R006563,13.5,62.0,2025-03-09 07:33:25.337967,7,6,3,21.024992960826317,105.79922088044498,20.987930390881694,105.78391786305413,rainy,7,16,60,motorbike,4.2,24,135000.0,226000.0
R006564,8.1,39.0,2025-02-11 02:14:25.337967,2,1,2,21.047477308039923,105.7909172216978,21.002664950740275,105.79879694344021,sunny,5,26,47,motorbike,4.0,102,81000.0,77000.0
R006565,4.1,19.0,2025-02-19 10:57:44.337967,10,2,2,20.993993280766325,105.79136802555946,21.038215495767208,105.76933370621636,rainy,5,27,57,motorbike,3.8,27,41000.0,47000.0
R006566,4.5,23.0,2025-02-26 19:45:48.337967,19,2,2,21.067641565830268,105.7867548823154,20.985637016674172,105.7595629244549,sunny,7,10,75,4_seater_car,5.0,1,90000.0,169000.0
R006567,4.5,24.0,2025-02-19 14:32:44.337967,14,2,2,21.02648251269133,105.75936173221984,21.007054300287294,105.78088813363816,rainy,5,22,54,motorbike,4.6,61,45000.0,51000.0
R006568,2.5,11.0,2025-02-20 22:47:54.337967,22,3,2,21.077358610454446,105.84276294451446,20.9839525965505,105.83312945692707,rainy,5,7,73,motorbike,4.7,0,25000.0,45000.0
R006569,3.5,15.0,2025-03-01 08:00:20.337967,8,5,3,20.985031240996314,105.83192093362446,21.00971833184612,105.80887280703394,rainy,8,22,57,motorbike,3.8,20,35000.0,57000.0
R006570,3.4,14.0,2025-02-16 04:58:35.337967,4,6,2,21.039684153168533,105.79088384802803,20.985642016070823,105.84880781101874,rainy,4,15,48,7_seater_car,4.6,5,102000.0,137000.0
R006571,5.0,24.0,2025-03-10 11:13:05.337967,11,0,3,21.010941604322934,105.80269049673922,21.061677438400007,105.80051361330497,sunny,4,22,61,luxury_car,4.9,5,300000.0,323000.0
R006572,3.0,14.0,2025-02-21 18:21:37.337967,18,4,2,21.00399463480063,105.7678141835916,21.07214278516523,105.79237760115075,sunny,8,21,60,motorbike,4.6,16,30000.0,42000.0
R006573,4.2,20.0,2025-03-09 19:31:09.337967,19,6,3,21.008198921066498,105.80085379942498,21.00258254856353,105.77906530828227,rainy,6,12,49,4_seater_car,4.3,0,84000.0,152000.0
R006574,3.7,18.0,2025-02-19 08:14:48.337967,8,2,2,20.997116152608125,105.79959346675147,21.011641892257522,105.82079542367858,sunny,9,23,65,7_seater_car,5.0,6,111000.0,159000.0
R006575,4.7,24.0,2025-03-11 06:58:04.337967,6,1,3,21.07703299325211,105.7643585419804,21.010255949121103,105.80711008755023,sunny,4,16,51,motorbike,5.0,5,47000.0,53000.0
R006576,9.3,42.0,2025-02-23 00:38:13.337967,0,6,2,20.99945327273534,105.78955606460688,21.061579229286284,105.78438899871732,heavy_rain,4,9,56,motorbike,4.4,10,93000.0,198000.0
R006577,7.8,39.0,2025-03-06 08:49:19.337967,8,3,3,20.99773642437814,105.78348663261154,21.05482510452745,105.77900588516134,sunny,6,19,36,motorbike,4.6,0,78000.0,98000.0
R006578,2.3,11.0,2025-03-09 17:19:18.337967,17,6,3,21.041565828028133,105.83115342359467,20.99706556859907,105.83367897147167,sunny,7,20,62,motorbike,4.4,7,23000.0,32000.0
R006579,4.4,19.0,2025-03-06 21:51:09.337967,21,3,3,21.022093646862736,105.82144419053215,21.068938909650775,105.8431594839021,rainy,3,24,61,motorbike,3.7,3,44000.0,56000.0
